destination,district,avg_sentiment,sentiment_std,min_sentiment,max_sentiment,review_count,avg_positive_words,total_positive_words,avg_negative_words,total_negative_words,avg_review_length,review_length_std,avg_word_count,avg_exclamation,avg_question,avg_caps_ratio,sentiment_consistency,sentiment_ratio,num_accommodations,total_rooms,avg_rooms_per_hotel,rooms_std,avg_accommodation_grade,grade_std,accommodation_diversity,total_places,avg_place_grade,place_grade_std,places_restaurants,places_spa_and_wellness_centers,places_spice_gardens,places_tourist_shops,places_travel_agents,places_water_sports_centers,airbnb_avg_rating,airbnb_total_listings,airbnb_avg_guests,airbnb_rating_std,airbnb_total_capacity,national_tourism_index,tourism_seasonality,avg_exchange_rate,experience_score,experience_category,experience_class
St. Mary's Cathedral,galle,0.5646766169154229,0.6029914371698539,-1.0,1.0,67,1.044776119402985,70,0.1044776119402985,7,49.492537313432834,42.260151419628755,7.402985074626866,0.0,0.0,0.0,0.3970085628301461,8.875,284.0,5287.0,18.616197183098592,40.87121744173352,2.6232394366197185,0.8504553337024837,10.0,64.0,3.015625,0.9342204542520234,37.0,9.0,1.0,3.0,14.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5466743039888555,Good,2
Star Fort Matara,matara,0.42294807370184256,0.619033511460701,-1.0,1.0,199,0.6331658291457286,126,0.10050251256281408,20,49.68341708542714,45.84708087357569,7.42713567839196,0.0,0.0,0.0,0.38096648853929904,6.0476190476190474,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4083580675073153,Average,1
Swarnagiri maha viharaya,hatton,0.7142857142857143,0.47623956546190094,-1.0,1.0,98,0.9081632653061225,89,0.01020408163265306,1,48.97959183673469,43.24778275511643,7.653061224489796,0.0,0.0,0.0,0.5237604345380991,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.3986754871899981,Average,1
"TURTLE POINT BATHEEGAMA, DiCKWELLA.",matara,0.7674418604651163,0.4274625743754584,0.0,1.0,43,1.3255813953488371,57,0.023255813953488372,1,91.25581395348837,44.0168220133512,13.790697674418604,0.0,0.0,0.0,0.5725374256245416,29.0,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5577140600093218,Good,2
Thalangama Lake,colombo,0.7799671592775042,0.4218631718576927,-1.0,1.0,203,1.0541871921182266,214,0.034482758620689655,7,46.857142857142854,40.34166317637298,7.325123152709359,0.0,0.0,0.0,0.5781368281423074,26.875,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.8128982501141435,Excellent,3
The Palm Rope Swing,matara,0.346031746031746,0.680158376069122,-1.0,1.0,35,0.6857142857142857,24,0.42857142857142855,15,68.45714285714286,46.08836962972383,11.085714285714285,0.0,0.0,0.0,0.319841623930878,1.5625,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.313229076705148,Average,1
The Shrine of Our Lady of Matara,matara,0.46507177033492825,0.5710778604611372,-1.0,1.0,209,0.6411483253588517,134,0.04784688995215311,10,45.54545454545455,38.004163371483834,6.7990430622009566,0.0,0.0,0.0,0.4289221395388628,12.272727272727273,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4373315352573366,Average,1
Themali kaan waterfalls,matale,0.5714285714285714,0.5135525910130955,0.0,1.0,14,0.6428571428571429,9,0.0,0,22.571428571428573,35.230481307907404,3.5,0.0,0.0,0.0,0.48644740898690453,10.0,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.43618150421618074,Average,1
Thepulangoda Waterfall,rathnapura,0.68,0.627162924074226,-1.0,1.0,25,0.92,23,0.08,2,35.76,37.3968358732839,5.84,0.0,0.0,0.0,0.372837075925774,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.34681372306547825,Average,1
To Sripada,rathnapura,0.1875,0.6551081335677849,-1.0,1.0,16,0.4375,7,0.125,2,55.5,48.43414773346039,8.4375,0.0,0.0,0.0,0.34489186643221514,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.08170617920320929,Poor,0
Torington park,colombo,0.6206896551724138,0.556542780843172,-1.0,1.0,58,0.9137931034482759,53,0.06896551724137931,4,36.44827586206897,30.64463687017716,5.741379310344827,0.0,0.0,0.0,0.443457219156828,10.8,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.674376395778337,Excellent,3
Turtle Bay Activity Center,matara,0.728525641025641,0.48126537340453274,-1.0,1.0,104,1.2211538461538463,127,0.0673076923076923,7,72.86538461538461,49.73601334195983,10.971153846153847,0.0,0.0,0.0,0.5187346265954673,16.0,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5515454619634715,Good,2
Udammita Ambalama,gampaha,0.07692307692307693,0.6234292001593573,-1.0,1.0,39,0.28205128205128205,11,0.1794871794871795,7,36.41025641025641,38.259307741775615,5.641025641025641,0.0,0.0,0.0,0.3765707998406427,1.5,207.0,3543.0,17.115942028985508,29.1013643118696,2.7342995169082127,0.8429792101167654,9.0,175.0,2.5942857142857143,0.8516187618878205,62.0,4.0,0.0,6.0,102.0,1.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.25587544411810015,Average,1
Upper Rawana,badulla,0.5548387096774193,0.49989246155376216,0.0,1.0,31,0.8064516129032258,25,0.0967741935483871,3,49.87096774193548,42.701867199990104,7.806451612903226,0.0,0.0,0.0,0.5001075384462379,6.5,116.0,765.0,6.594827586206897,6.896726946799521,2.413793103448276,0.7110184430707874,4.0,2.0,3.0,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4393439918715688,Average,1
Upper kothmale reserovir view point ,hatton,0.47619047619047616,0.511766315719159,0.0,1.0,21,0.5714285714285714,12,0.0,0,36.666666666666664,36.66378776576874,6.0,0.0,0.0,0.0,0.488233684280841,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.2467626674453071,Poor,0
Uva Halpewatte Tea Factory Tour,badulla,0.8693316345490258,0.35248141052905646,-1.0,1.0,230,1.8304347826086957,421,0.1,23,101.01304347826087,42.867469209891375,15.347826086956522,0.0,0.0,0.0,0.6475185894709435,17.583333333333332,116.0,765.0,6.594827586206897,6.896726946799521,2.413793103448276,0.7110184430707874,4.0,2.0,3.0,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6772532568761485,Excellent,3
V.T. Nanayakkara park,matale,0.4476190476190476,0.6265353811644893,-1.0,1.0,70,0.7571428571428571,53,0.18571428571428572,13,32.58571428571429,36.86186232964821,5.1571428571428575,0.0,0.0,0.0,0.37346461883551074,3.857142857142857,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.3790975570785758,Average,1
Viharamahadevi Park,colombo,0.689092970521542,0.5184367132542603,-1.0,1.0,210,1.2047619047619047,253,0.09523809523809523,20,91.89047619047619,43.74395274419122,14.152380952380952,0.0,0.0,0.0,0.48156328674573967,12.095238095238095,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.7595973714205533,Excellent,3
Wadakada ella falls ,kurunagela,0.5116279069767442,0.592496454610884,-1.0,1.0,43,0.7441860465116279,32,0.09302325581395349,4,33.348837209302324,35.231130525992704,5.1395348837209305,0.0,0.0,0.0,0.40750354538911604,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.26597346470946026,Average,1
Waranagala waterfall,rathnapura,0.7857142857142857,0.4258153136263201,0.0,1.0,14,1.0714285714285714,15,0.0,0,38.57142857142857,39.79121334340861,6.142857142857143,0.0,0.0,0.0,0.5741846863736799,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.41478016672551926,Average,1
Weherahena Poorwarama Rajamaha Viharaya,matara,0.4255499153976311,0.5934127196148814,-1.0,1.0,197,0.7208121827411168,142,0.1116751269035533,22,75.53807106598985,45.63469435542756,10.908629441624365,0.0,0.0,0.0,0.4065872803851186,6.217391304347826,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4110913231255531,Average,1
Weligama Beach (surf spot),matara,0.7630170316301703,0.42106849054209516,-0.3333333333333333,1.0,137,1.1240875912408759,154,0.072992700729927,10,54.34306569343066,49.11817052605415,8.503649635036496,0.0,0.0,0.0,0.5789315094579048,14.090909090909092,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5844091358058416,Good,2
Wewala waterfall,kurunagela,0.5157894736842106,0.6229527874876205,-1.0,1.0,19,0.6842105263157895,13,0.21052631578947367,4,45.421052631578945,53.65560526737338,7.2631578947368425,0.0,0.0,0.0,0.3770472125123795,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.25854816154009147,Average,1
Wewurukannala Buduraja Maha Viharaya,matara,0.3970404984423676,0.6494221703702048,-1.0,1.0,214,0.822429906542056,176,0.2336448598130841,50,75.91121495327103,43.67589300177928,11.24766355140187,0.0,0.0,0.0,0.3505778296297952,3.4705882352941178,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.39689191528158446,Average,1
Windy corner falls,hatton,0.625,0.49999999999999994,0.0,1.0,16,0.6875,11,0.0625,1,25.5625,25.306043415226593,4.125,0.0,0.0,0.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.3247762554346006,Average,1
Wirawila Tissa Sanctuary,hambantota,0.6404494382022472,0.5152409564386095,-1.0,1.0,178,0.7921348314606742,141,0.028089887640449437,5,24.39887640449438,27.884211738313905,3.848314606741573,0.0,0.0,0.0,0.48475904356139055,23.666666666666668,76.0,1695.0,22.30263157894737,40.43233680668387,2.5526315789473686,0.755331924248852,7.0,6.0,2.5,0.8366600265340756,2.0,3.0,0.0,0.0,1.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5133392319458173,Good,2
Yakdessagala mountain,kurunagela,0.6493055555555556,0.5090668227083389,-1.0,1.0,64,0.953125,61,0.0625,4,51.78125,47.61367975697742,8.421875,0.0,0.0,0.0,0.4909331772916611,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.3514982412695482,Average,1
Yapahuwa rock fortress,kurunagela,0.5258324104835732,0.5643008958150059,-1.0,1.0,645,0.7116279069767442,459,0.05736434108527132,37,48.01860465116279,40.32703608827319,7.322480620155039,0.0,0.0,0.0,0.43569910418499413,12.105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4144074365741701,Average,1
Yatagala Raja Maha Viharaya,galle,0.5868055555555556,0.5609863989181776,-1.0,1.0,192,0.8489583333333334,163,0.08333333333333333,16,41.96875,34.21902141648079,6.473958333333333,0.0,0.0,0.0,0.4390136010818224,9.647058823529411,284.0,5287.0,18.616197183098592,40.87121744173352,2.6232394366197185,0.8504553337024837,10.0,64.0,3.015625,0.9342204542520234,37.0,9.0,1.0,3.0,14.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5995452652770211,Good,2
Yatala Dalada Wehera,hambantota,0.3344671201814059,0.5252406356605324,-1.0,1.0,84,0.4880952380952381,41,0.07142857142857142,6,54.357142857142854,43.118677041517316,8.035714285714286,0.0,0.0,0.0,0.47475936433946764,6.0,76.0,1695.0,22.30263157894737,40.43233680668387,2.5526315789473686,0.755331924248852,7.0,6.0,2.5,0.8366600265340756,2.0,3.0,0.0,0.0,1.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.3223523845393458,Average,1
colombo Natational Museum,colombo,0.5246145667198299,0.578229252749317,-1.0,1.0,209,0.9473684210526315,198,0.1339712918660287,28,102.5598086124402,40.36644064978265,14.775119617224881,0.0,0.0,0.0,0.421770747250683,6.862068965517241,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6677978596216584,Excellent,3
colombo Port Maritime Museum,colombo,0.2838709677419355,0.5927881994965535,-1.0,1.0,31,0.45161290322580644,14,0.12903225806451613,4,64.7741935483871,55.90510392764949,9.225806451612904,0.0,0.0,0.0,0.4072118005034465,3.0,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4854264254270423,Good,2
colombo Port Old Lighthouse,colombo,0.5642978003384095,0.5888562893071518,-1.0,1.0,197,0.9086294416243654,179,0.1116751269035533,22,59.934010152284266,46.67933063826676,9.045685279187817,0.0,0.0,0.0,0.41114371069284816,7.826086956521739,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6843068807326897,Excellent,3
kalido beach kalutara,kalutara,0.7555555555555556,0.42662698228145624,0.0,1.0,15,0.8666666666666667,13,0.06666666666666667,1,29.4,21.99610355105129,4.733333333333333,0.0,0.0,0.0,0.5733730177185438,7.0,132.0,3285.0,24.886363636363637,41.405211850144035,2.606060606060606,0.8079526076114828,8.0,43.0,2.4651162790697674,0.797282205200067,12.0,11.0,0.0,3.0,13.0,4.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5656420477936194,Good,2
